Date,Open,High,Low,Close,Adj Close,Volume
2020-10-28,27.920000,28.100000,26.510000,27.510000,27.510000,89374900
2020-10-29,28.520000,32.200001,28.320000,31.990000,31.990000,214034700
2020-10-30,31.389999,31.590000,30.030001,30.580000,30.580000,136607400
2020-11-02,33.950001,34.939999,31.680000,33.320000,33.320000,265719900
2020-11-03,33.570000,35.869999,32.779999,35.500000,35.500000,217608100
2020-11-04,37.439999,39.750000,35.820000,37.709999,37.709999,339385900
2020-11-05,38.779999,42.490002,38.250000,42.349998,42.349998,302472600
2020-11-06,41.090000,43.299999,40.049999,41.630001,41.630001,288784300
2020-11-09,41.650002,45.290001,40.380001,44.020000,44.020000,218733300
2020-11-10,44.500000,45.200001,38.110001,41.549999,41.549999,237403600
2020-11-11,39.709999,43.230000,38.639999,43.080002,43.080002,179581200
2020-11-12,44.480000,49.349998,43.950001,48.299999,48.299999,345932900
2020-11-13,51.290001,54.200001,40.549999,44.560001,44.560001,577185100
2020-11-16,41.119999,45.849998,41.099998,45.580002,45.580002,306209100
2020-11-17,47.570000,49.369999,44.959999,46.590000,46.590000,345578500
2020-11-18,45.750000,46.720001,42.500000,45.060001,45.060001,271678300
2020-11-19,45.360001,48.919998,44.680000,48.450001,48.450001,233779100
2020-11-20,48.270000,50.590000,47.880001,49.250000,49.250000,209106300
2020-11-23,50.860001,55.700001,50.480000,55.380001,55.380001,270203000
2020-11-24,56.990002,57.200001,51.500000,53.509998,53.509998,243669700
2020-11-25,49.980000,53.990002,49.250000,53.689999,53.689999,204508500
2020-11-27,54.860001,55.549999,52.599998,54.000000,54.000000,105795100
2020-11-30,54.209999,54.389999,48.180000,50.529999,50.529999,179765400
2020-12-01,52.020000,52.099998,44.049999,45.360001,45.360001,246472300
2020-12-02,40.160000,48.000000,38.430000,47.980000,47.980000,313028300
2020-12-03,47.900002,48.650002,45.209999,45.349998,45.349998,173424000
2020-12-04,44.660000,45.160000,41.650002,43.040001,43.040001,191969900
2020-12-07,42.500000,46.320000,42.410000,45.110001,45.110001,165048500
2020-12-08,47.209999,48.299999,45.669998,46.560001,46.560001,115799600
2020-12-09,47.080002,47.200001,42.959999,44.009998,44.009998,121387900
2020-12-10,42.439999,45.669998,41.889999,45.220001,45.220001,107376800
2020-12-11,42.480000,43.630001,41.259998,41.980000,41.980000,147076100
2020-12-14,39.939999,41.480000,39.509998,40.980000,40.980000,171598200
2020-12-15,42.470001,43.840000,41.270000,43.500000,43.500000,132336900
2020-12-16,44.250000,45.259998,43.330002,44.669998,44.669998,120109600
2020-12-17,45.169998,46.049999,43.900002,46.000000,46.000000,130003700
2020-12-18,45.889999,48.000000,45.520000,46.720001,46.720001,126251100
2020-12-21,45.630001,49.490002,45.020000,48.950001,48.950001,132558100
2020-12-22,49.610001,49.840000,46.529999,47.580002,47.580002,117118300
2020-12-23,47.480000,48.360001,45.810001,47.009998,47.009998,81247900
2020-12-24,46.880001,47.130001,45.349998,45.770000,45.770000,60582500
2020-12-28,46.669998,46.849998,43.669998,44.060001,44.060001,105078000
2020-12-29,43.700001,46.279999,42.230000,46.139999,46.139999,120689900
2020-12-30,46.500000,48.380001,45.720001,48.380001,48.380001,116691700
2020-12-31,48.459999,50.500000,47.770000,48.740002,48.740002,129344300
2021-01-04,51.200001,54.450001,50.669998,53.490002,53.490002,213109700
2021-01-05,51.970001,53.750000,50.400002,53.200001,53.200001,147474800
2021-01-06,54.020000,55.279999,49.080002,50.500000,50.500000,176397700
2021-01-07,53.049999,54.610001,52.349998,54.279999,54.279999,119429200
2021-01-08,57.759998,59.310001,55.880001,58.919998,58.919998,218512800
2021-01-11,64.949997,66.989998,62.189999,62.700001,62.700001,279770300
2021-01-12,61.419998,64.129997,60.419998,62.040001,62.040001,184319300
2021-01-13,62.939999,64.410004,61.410000,62.150002,62.150002,116059200
2021-01-14,62.630001,63.230000,60.040001,60.869999,60.869999,99338400
2021-01-15,59.840000,60.220001,55.669998,56.270000,56.270000,132247900
2021-01-19,58.209999,59.009998,56.410000,58.439999,58.439999,99561100
2021-01-20,59.849998,60.090000,56.189999,57.709999,57.709999,94983600
2021-01-21,57.020000,58.580002,55.880001,58.340000,58.340000,73119500
2021-01-22,58.950001,62.169998,58.320000,61.950001,61.950001,133918100
2021-01-25,64.050003,64.519997,58.349998,59.990002,59.990002,111986400
2021-01-26,60.040001,60.669998,58.639999,60.310001,60.310001,70393300
2021-01-27,57.950001,59.790001,56.599998,57.150002,57.150002,73078300
2021-01-28,56.759998,59.459999,55.150002,58.369999,58.369999,73955100
2021-01-29,59.029999,60.709999,56.439999,57.000000,57.000000,78678200
2021-02-01,59.070000,59.119999,54.369999,56.990002,56.990002,79878700
2021-02-02,57.060001,57.540001,54.509998,55.770000,55.770000,66234100
2021-02-03,55.959999,58.720001,54.840000,57.980000,57.980000,80122300
2021-02-04,58.790001,59.200001,57.110001,57.599998,57.599998,48667900
2021-02-05,57.740002,57.980000,56.009998,56.669998,56.669998,43057500
2021-02-08,57.080002,59.520000,56.180000,59.070000,59.070000,64030100
2021-02-09,58.950001,63.099998,58.240002,62.840000,62.840000,97246500
2021-02-10,62.549999,64.599998,60.330002,61.259998,61.259998,90366700
2021-02-11,61.689999,63.060001,59.810001,60.270000,60.270000,55732800
2021-02-12,60.259998,61.049999,59.099998,59.849998,59.849998,40233100
2021-02-16,60.400002,62.139999,58.650002,59.230000,59.230000,55084100
2021-02-17,57.919998,58.029999,55.900002,57.320000,57.320000,64196800
2021-02-18,55.450001,56.380001,52.599998,54.430000,54.430000,62505700
2021-02-19,55.720001,56.040001,54.099998,55.040001,55.040001,43020700
2021-02-22,54.180000,54.369999,50.400002,50.680000,50.680000,68831300
2021-02-23,45.619999,49.669998,41.660000,49.110001,49.110001,142544300
2021-02-24,49.310001,52.070000,47.750000,51.860001,51.860001,82488600
2021-02-25,51.599998,51.849998,46.009998,46.810001,46.810001,95513800
2021-02-26,47.000000,47.950001,44.619999,45.779999,45.779999,100315500
2021-03-01,48.549999,50.419998,47.630001,49.759998,49.759998,94238500
2021-03-02,46.110001,47.130001,42.660000,43.290001,43.290001,161334000
2021-03-03,44.580002,45.080002,41.110001,41.529999,41.529999,107863400
2021-03-04,40.490002,42.430000,37.590000,39.279999,39.279999,205872700
2021-03-05,39.240002,39.869999,31.910000,38.110001,38.110001,270803200
2021-03-08,36.970001,39.480000,34.900002,35.209999,35.209999,143074800
2021-03-09,37.480000,42.080002,36.520000,41.349998,41.349998,176602600
2021-03-10,43.500000,45.259998,40.250000,41.320000,41.320000,190801800
2021-03-11,44.439999,46.160000,42.799999,46.029999,46.029999,134788000
2021-03-12,43.509998,45.799999,42.759998,45.500000,45.500000,113460100
2021-03-15,45.549999,46.290001,44.380001,44.930000,44.930000,74013600
2021-03-16,45.040001,45.660000,43.169998,43.680000,43.680000,84361400
2021-03-17,41.900002,45.020000,41.330002,44.759998,44.759998,96150000
2021-03-18,43.299999,44.259998,41.450001,41.630001,41.630001,71159900
2021-03-19,41.439999,43.400002,40.439999,43.349998,43.349998,97657200
2021-03-22,44.070000,44.560001,42.580002,42.939999,42.939999,72838500
2021-03-23,42.580002,43.110001,40.980000,41.180000,41.180000,58542300
2021-03-24,41.200001,41.290001,36.580002,36.959999,36.959999,130695000
2021-03-25,35.240002,39.189999,35.119999,37.939999,37.939999,118082000
2021-03-26,35.650002,36.650002,34.000000,36.130001,36.130001,163039700
2021-03-29,35.259998,36.840000,34.500000,35.509998,35.509998,83188200
2021-03-30,35.200001,37.959999,34.610001,37.549999,37.549999,106153500
2021-03-31,38.959999,39.250000,37.450001,38.980000,38.980000,98298400
2021-04-01,41.560001,42.060001,39.250000,39.660000,39.660000,116305500
2021-04-05,40.540001,40.650002,38.720001,39.310001,39.310001,71418400
2021-04-06,38.830002,40.389999,38.419998,40.000000,40.000000,67969400
2021-04-07,39.700001,39.849998,36.950001,37.270000,37.270000,80022800
2021-04-08,37.619999,39.180000,37.470001,38.700001,38.700001,63692000
2021-04-09,38.349998,38.360001,37.009998,38.119999,38.119999,69272700
2021-04-12,37.959999,38.000000,36.759998,37.139999,37.139999,53428100
2021-04-13,37.480000,38.660000,37.330002,38.480000,38.480000,62005700
2021-04-14,39.230000,39.330002,36.790001,37.020000,37.020000,78454000
2021-04-15,37.020000,37.060001,34.560001,35.660000,35.660000,100437400
2021-04-16,34.689999,36.540001,34.060001,36.090000,36.090000,84477400
2021-04-19,36.779999,37.540001,35.360001,36.779999,36.779999,92190700
2021-04-20,37.169998,37.820000,35.939999,36.930000,36.930000,71208600
2021-04-21,36.529999,38.959999,36.160000,38.900002,38.900002,77449200
2021-04-22,38.990002,40.450001,38.490002,39.570000,39.570000,115802700
2021-04-23,40.200001,41.200001,39.540001,41.080002,41.080002,70342400
2021-04-26,41.959999,43.220001,40.860001,42.619999,42.619999,88233500
2021-04-27,43.020000,43.130001,41.020000,41.209999,41.209999,69998800
2021-04-28,40.740002,41.950001,40.439999,41.189999,41.189999,57639600
2021-04-29,41.380001,41.490002,38.730000,38.990002,38.990002,82660700
2021-04-30,37.730000,41.220001,37.349998,39.840000,39.840000,116728700
2021-05-03,40.340000,41.450001,39.310001,39.540001,39.540001,80089600
2021-05-04,38.990002,39.320000,36.919998,37.930000,37.930000,78256800
2021-05-05,38.340000,38.700001,37.340000,37.709999,37.709999,56336200
2021-05-06,37.490002,38.040001,35.770000,36.680000,36.680000,71656000
2021-05-07,37.169998,38.040001,36.619999,36.939999,36.939999,55551700
2021-05-10,36.779999,36.790001,34.299999,34.330002,34.330002,92293900
2021-05-11,32.450001,35.459999,32.200001,34.869999,34.869999,113418900
2021-05-12,34.380001,35.130001,33.480000,33.680000,33.680000,75993700
2021-05-13,33.849998,34.270000,30.709999,31.219999,31.219999,113686700
2021-05-14,31.940001,33.689999,31.559999,33.419998,33.419998,80214300
2021-05-17,33.330002,34.160000,32.820000,33.810001,33.810001,64020000
2021-05-18,34.009998,34.779999,33.259998,34.189999,34.189999,64929500
2021-05-19,32.980000,33.459999,32.590000,33.459999,33.459999,68799800
2021-05-20,33.980000,34.509998,33.639999,34.330002,34.330002,48991700
2021-05-21,34.660000,34.779999,33.869999,34.060001,34.060001,49568800
2021-05-24,34.259998,36.490002,33.560001,35.889999,35.889999,67244400
2021-05-25,36.320000,37.639999,35.689999,36.070000,36.070000,76628000
2021-05-26,36.250000,38.080002,36.070000,37.759998,37.759998,55929000
2021-05-27,37.950001,38.980000,37.180000,38.910000,38.910000,53064400
2021-05-28,38.740002,39.759998,38.169998,38.619999,38.619999,58236000
2021-06-01,39.990002,42.439999,39.939999,42.340000,42.340000,101544100
2021-06-02,42.150002,42.880001,40.950001,41.160000,41.160000,66383500
2021-06-03,40.680000,42.369999,40.310001,40.900002,40.900002,62437200
2021-06-04,41.430000,42.330002,41.150002,41.939999,41.939999,40993600
2021-06-07,41.669998,43.900002,41.439999,43.680000,43.680000,53261300
2021-06-08,44.459999,44.889999,42.820000,43.560001,43.560001,50332300
2021-06-09,43.529999,44.439999,42.730000,42.740002,42.740002,36364000
2021-06-10,42.669998,43.430000,42.160000,42.759998,42.759998,34757300
2021-06-11,42.930000,46.259998,42.759998,45.680000,45.680000,85733900
2021-06-14,45.950001,47.250000,45.580002,46.549999,46.549999,65288400
2021-06-15,46.209999,46.380001,45.040001,45.150002,45.150002,44755600
2021-06-16,44.230000,45.130001,43.770000,45.020000,45.020000,47381500
2021-06-17,45.049999,47.759998,44.860001,47.360001,47.360001,64895500
2021-06-18,47.680000,48.369999,46.590000,46.910000,46.910000,90778400
2021-06-21,46.549999,46.990002,45.070000,46.509998,46.509998,44475700
2021-06-22,45.860001,46.549999,43.810001,44.099998,44.099998,61387300
2021-06-23,44.970001,45.980000,44.610001,45.410000,45.410000,39493500
2021-06-24,45.910000,46.590000,45.240002,45.459999,45.459999,37680700
2021-06-25,45.779999,45.939999,44.880001,45.070000,45.070000,32605400
2021-06-28,45.720001,49.650002,45.549999,49.400002,49.400002,90202800
2021-06-29,49.150002,50.610001,48.549999,50.340000,50.340000,64800100
2021-06-30,50.580002,53.840000,50.549999,53.200001,53.200001,92031100
2021-07-01,54.770000,55.130001,50.270000,50.900002,50.900002,124253000
2021-07-02,51.259998,51.470001,48.529999,50.400002,50.400002,78631100
2021-07-06,49.400002,51.740002,49.180000,50.290001,50.290001,67705500
2021-07-07,50.200001,50.549999,45.750000,46.040001,46.040001,85812800
2021-07-08,43.860001,46.259998,42.730000,45.599998,45.599998,93774800
2021-07-09,46.709999,47.009998,44.580002,45.529999,45.529999,64622800
2021-07-12,45.970001,46.820000,44.599998,46.340000,46.340000,54668300
2021-07-13,46.200001,46.910000,44.930000,44.959999,44.959999,44689100
2021-07-14,44.840000,45.169998,42.680000,43.049999,43.049999,56805800
2021-07-15,43.259998,44.770000,42.680000,43.680000,43.680000,55860400
2021-07-16,43.849998,44.400002,42.400002,42.799999,42.799999,49929500
2021-07-19,41.490002,43.669998,40.480000,43.349998,43.349998,65290100
2021-07-20,43.599998,44.410000,42.430000,44.169998,44.169998,37932300
2021-07-21,44.099998,47.380001,44.000000,46.770000,46.770000,59851700
2021-07-22,46.959999,47.380001,45.470001,46.070000,46.070000,38936400
2021-07-23,43.669998,44.500000,42.500000,43.990002,43.990002,49559100
2021-07-26,42.669998,44.880001,41.930000,43.169998,43.169998,54759200
2021-07-27,42.439999,43.299999,38.660000,39.360001,39.360001,102714000
2021-07-28,40.910000,42.000000,39.790001,41.840000,41.840000,59207200
2021-07-29,42.250000,43.299999,41.639999,42.619999,42.619999,46847600
2021-07-30,42.230000,45.200001,41.529999,44.680000,44.680000,66262700
2021-08-02,44.650002,46.779999,44.299999,45.849998,45.849998,68453300
2021-08-03,45.230000,45.799999,43.759998,44.570000,44.570000,46029300
2021-08-04,45.470001,45.799999,44.560001,45.090000,45.090000,35453600
2021-08-05,44.750000,46.299999,44.020000,45.599998,45.599998,33362600
2021-08-06,45.549999,45.799999,43.450001,43.840000,43.840000,38016400
2021-08-09,43.700001,45.480000,43.700001,45.209999,45.209999,30548700
2021-08-10,45.470001,46.380001,44.099998,44.220001,44.220001,29572800
2021-08-11,44.709999,45.119999,43.150002,43.970001,43.970001,33805200
2021-08-12,44.349998,44.400002,41.549999,42.470001,42.470001,50685600
2021-08-13,41.900002,42.279999,40.610001,41.029999,41.029999,39161100
2021-08-16,39.459999,39.599998,38.070000,38.619999,38.619999,66407900
2021-08-17,37.459999,39.020000,36.830002,38.099998,38.099998,60838000
2021-08-18,38.490002,39.630001,37.950001,38.860001,38.860001,48277600
2021-08-19,37.889999,38.150002,36.240002,36.290001,36.290001,56718000
2021-08-20,36.630001,37.900002,36.599998,36.919998,36.919998,43491300
2021-08-23,37.439999,38.380001,37.040001,38.169998,38.169998,39610100
2021-08-24,39.240002,39.610001,38.630001,38.939999,38.939999,37927500
2021-08-25,38.660000,39.139999,38.180000,38.950001,38.950001,25641300
2021-08-26,38.630001,39.740002,37.820000,38.259998,38.259998,34432000
2021-08-27,38.230000,38.470001,37.830002,38.049999,38.049999,23496700
2021-08-30,38.169998,38.279999,36.639999,37.799999,37.799999,38128000
2021-08-31,38.240002,39.389999,37.900002,39.310001,39.310001,44942200
2021-09-01,37.490002,39.930000,37.200001,39.080002,39.080002,56911500
2021-09-02,39.070000,41.020000,38.900002,40.349998,40.349998,43827700
2021-09-03,40.110001,40.970001,39.830002,40.369999,40.369999,30353900
2021-09-07,40.849998,41.860001,40.590000,40.590000,40.590000,35292600
2021-09-08,39.169998,39.430000,37.810001,38.139999,38.139999,51800000
2021-09-09,37.980000,38.849998,37.549999,38.450001,38.450001,33812000
2021-09-10,38.619999,39.520000,37.900002,37.980000,37.980000,29273600
2021-09-13,38.009998,38.389999,36.560001,38.389999,38.389999,38410000
2021-09-14,38.490002,39.400002,37.689999,37.889999,37.889999,30857200
2021-09-15,38.000000,38.150002,36.950001,38.029999,38.029999,27049400
2021-09-16,37.540001,37.669998,36.740002,37.090000,37.090000,33023100
2021-09-17,37.299999,37.570000,36.970001,37.509998,37.509998,29557200
2021-09-20,36.110001,36.320000,34.540001,35.169998,35.169998,57611700
2021-09-21,35.520000,35.820000,34.880001,34.900002,34.900002,31706600
2021-09-22,35.209999,35.830002,35.119999,35.700001,35.700001,26608000
2021-09-23,36.200001,36.500000,35.570000,36.009998,36.009998,27152700
2021-09-24,35.590000,36.070000,35.200001,35.380001,35.380001,23755100
2021-09-27,35.430000,36.860001,34.419998,36.770000,36.770000,36093000
2021-09-28,36.279999,37.029999,34.930000,35.049999,35.049999,37507900
2021-09-29,35.439999,36.360001,35.020000,35.130001,35.130001,33553400
2021-09-30,35.630001,35.980000,35.290001,35.630001,35.630001,25768500
2021-10-01,36.630001,36.669998,35.259998,35.380001,35.380001,34919900
2021-10-04,35.020000,35.020000,33.279999,33.400002,33.400002,40823100
2021-10-05,33.299999,34.310001,33.270000,33.869999,33.869999,26441300
2021-10-06,33.410000,34.160000,33.169998,33.660000,33.660000,22885100
2021-10-07,35.439999,36.639999,34.910000,35.990002,35.990002,67945200
2021-10-08,36.439999,36.549999,35.830002,35.830002,35.830002,31959800
2021-10-11,36.090000,36.520000,35.529999,35.639999,35.639999,25400100
2021-10-12,35.700001,36.049999,35.180000,35.509998,35.509998,26592000
2021-10-13,35.779999,36.680000,35.470001,36.240002,36.240002,33439600
2021-10-14,36.209999,36.450001,35.599998,36.279999,36.279999,29898400
2021-10-15,36.990002,38.290001,36.939999,37.709999,37.709999,48169000
2021-10-18,37.490002,39.840000,37.270000,39.610001,39.610001,43499400
2021-10-19,40.270000,40.900002,39.560001,40.029999,40.029999,37820000
2021-10-20,39.970001,40.340000,39.160000,39.779999,39.779999,25120700
2021-10-21,39.509998,40.599998,39.369999,39.970001,39.970001,25389100
2021-10-22,39.959999,40.389999,38.540001,38.880001,38.880001,28015500
2021-10-25,39.400002,41.419998,39.240002,41.270000,41.270000,46935600
2021-10-26,41.290001,42.610001,40.470001,40.470001,40.470001,55875400
2021-10-27,40.900002,41.279999,39.259998,39.310001,39.310001,28750900
2021-10-28,39.529999,40.799999,39.189999,40.790001,40.790001,32774200
2021-10-29,40.250000,40.549999,39.209999,39.410000,39.410000,33423100
2021-11-01,38.110001,40.840000,38.110001,40.840000,40.840000,53062500
2021-11-02,40.470001,42.490002,40.200001,41.299999,41.299999,46243600
2021-11-03,41.980000,42.410000,40.630001,41.500000,41.500000,34202100
2021-11-04,42.759998,44.000000,42.500000,43.119999,43.119999,53634400
2021-11-05,43.520000,43.520000,41.820000,42.290001,42.290001,33048700
2021-11-08,42.650002,44.270000,42.279999,43.200001,43.200001,38487900
2021-11-09,43.490002,43.799999,40.599998,40.639999,40.639999,49158000
2021-11-10,40.889999,42.090000,38.830002,39.549999,39.549999,48507300
2021-11-11,40.889999,42.220001,40.349998,42.200001,42.200001,39934000
2021-11-12,42.689999,43.549999,41.910000,42.669998,42.669998,34743100
2021-11-15,42.599998,42.689999,40.020000,40.570000,40.570000,47571700
2021-11-16,40.889999,41.299999,40.020000,40.669998,40.669998,37099000
2021-11-17,40.570000,40.919998,39.070000,39.669998,39.669998,35829900
2021-11-18,39.000000,39.439999,37.450001,38.410000,38.410000,42260200
2021-11-19,38.590000,39.099998,38.000000,38.660000,38.660000,30069100
2021-11-22,40.419998,42.840000,40.250000,41.490002,41.490002,70987500
2021-11-23,41.500000,43.119999,40.470001,42.040001,42.040001,55094300
2021-11-24,41.700001,42.509998,40.889999,41.419998,41.419998,33467200
2021-11-26,39.400002,40.340000,39.099998,39.990002,39.990002,30468500
2021-11-29,40.849998,41.200001,39.490002,40.459999,40.459999,35113900
2021-11-30,40.369999,41.419998,38.349998,39.130001,39.130001,47970900
2021-12-01,40.410000,40.830002,38.200001,38.310001,38.310001,48006000
2021-12-02,38.830002,39.680000,34.020000,36.200001,36.200001,85263200
2021-12-03,34.580002,35.220001,31.500000,32.150002,32.150002,106366600
2021-12-06,32.349998,33.320000,29.660000,32.340000,32.340000,70041700
2021-12-07,34.439999,34.520000,32.680000,33.119999,33.119999,51769700
2021-12-08,33.820000,35.299999,33.049999,35.049999,35.049999,48881000
2021-12-09,34.880001,35.549999,33.900002,34.049999,34.049999,36271400
2021-12-10,33.900002,34.549999,33.250000,34.259998,34.259998,32196300
2021-12-13,33.680000,34.669998,32.900002,33.660000,33.660000,31857900
2021-12-14,32.230000,32.380001,31.200001,32.299999,32.299999,45998500
2021-12-15,31.500000,31.840000,29.059999,30.790001,30.790001,80802100
2021-12-16,31.049999,31.639999,29.750000,30.070000,30.070000,42744100
2021-12-17,29.530001,30.510000,28.020000,30.000000,30.000000,54537300
2021-12-20,29.450001,29.459999,27.790001,28.160000,28.160000,56945600
2021-12-21,28.730000,30.250000,28.670000,30.160000,30.160000,73653200
2021-12-22,29.559999,30.379999,29.330000,29.850000,29.850000,38368900
2021-12-23,29.610001,30.799999,28.969999,30.520000,30.520000,38379700
2021-12-27,30.389999,31.320000,29.809999,29.959999,29.959999,36081100
2021-12-28,29.879999,30.190001,29.469999,29.629999,29.629999,28807200
2021-12-29,29.559999,29.620001,27.520000,28.250000,28.250000,51169700
2021-12-30,27.889999,33.040001,27.799999,32.419998,32.419998,137245800
2021-12-31,32.040001,32.980000,31.660000,31.680000,31.680000,67569200
2022-01-03,33.520000,33.799999,31.879999,33.470001,33.470001,64286500
2022-01-04,33.349998,33.389999,31.110001,31.580000,31.580000,47866800
2022-01-05,30.969999,31.940001,29.780001,29.879999,29.879999,42442700
2022-01-06,30.010000,30.540001,28.280001,29.309999,29.309999,48723200
2022-01-07,29.450001,30.420000,28.780001,29.299999,29.299999,40781500
2022-01-10,29.000000,29.160000,27.780001,28.910000,28.910000,44833600
2022-01-11,28.850000,30.440001,28.469999,30.020000,30.020000,41475700
2022-01-12,31.200001,31.860001,30.340000,31.680000,31.680000,54271700
2022-01-13,31.680000,31.850000,30.480000,30.480000,30.480000,35401300
2022-01-14,30.280001,31.320000,30.080000,30.950001,30.950001,34862600
2022-01-18,30.030001,30.910000,29.600000,29.610001,29.610001,33258200
2022-01-19,29.719999,30.150000,28.610001,28.629999,28.629999,34011800
2022-01-20,29.459999,30.879999,29.049999,29.129999,29.129999,45217100
2022-01-21,28.980000,28.990000,27.219999,27.350000,27.350000,60210500
2022-01-24,25.730000,25.980000,23.100000,24.870001,24.870001,94119800
2022-01-25,24.160000,25.010000,23.379999,23.790001,23.790001,53047000
2022-01-26,24.600000,24.780001,22.530001,22.660000,22.660000,72125700
2022-01-27,22.799999,22.809999,20.959999,21.110001,21.110001,78287900
2022-01-28,20.660000,21.320000,19.309999,20.900000,20.900000,96701100
2022-01-31,21.730000,24.639999,21.600000,24.510000,24.510000,96028800
2022-02-01,24.889999,25.230000,23.559999,24.840000,24.840000,81994300
2022-02-02,24.889999,24.889999,23.010000,23.760000,23.760000,60475400
2022-02-03,22.959999,24.620001,22.950001,23.129999,23.129999,55361300
2022-02-04,23.459999,24.320000,22.730000,23.959999,23.959999,45771700
2022-02-07,23.780001,24.780001,23.530001,23.990000,23.990000,39661800
2022-02-08,23.990000,24.860001,23.540001,24.690001,24.690001,42607200
2022-02-09,25.450001,26.240000,25.049999,26.100000,26.100000,56547700
2022-02-10,25.049999,26.410000,25.020000,25.350000,25.350000,54337700
2022-02-11,24.990000,25.680000,23.700001,24.100000,24.100000,47870100
2022-02-14,23.760000,24.540001,23.340000,23.790001,23.790001,41441600
2022-02-15,24.309999,25.840000,24.200001,25.790001,25.790001,47215200
2022-02-16,25.400000,25.840000,25.049999,25.610001,25.610001,32627200
2022-02-17,25.240000,26.270000,24.650000,24.719999,24.719999,34541600
2022-02-18,24.780001,24.790001,22.740000,23.209999,23.209999,52112700
2022-02-22,22.360001,22.959999,21.320000,21.770000,21.770000,56038200
2022-02-23,22.020000,22.500000,20.450001,20.459999,20.459999,49465100
2022-02-24,18.500000,21.309999,18.469999,21.219999,21.219999,77198400
2022-02-25,21.330000,21.570000,20.190001,20.940001,20.940001,56994000
2022-02-28,21.430000,23.150000,20.940001,22.840000,22.840000,83996600
2022-03-01,22.559999,23.350000,21.730000,21.870001,21.870001,50402000
2022-03-02,21.900000,22.209999,20.629999,21.770000,21.770000,47212000
2022-03-03,21.730000,21.809999,19.719999,19.879999,19.879999,69419400
2022-03-04,20.090000,20.290001,18.549999,18.629999,18.629999,68403300
2022-03-07,18.850000,20.030001,18.040001,18.120001,18.120001,79649600
2022-03-08,18.230000,18.750000,17.580000,17.980000,17.980000,74932400
2022-03-09,18.559999,20.549999,18.510000,20.170000,20.170000,84306700
2022-03-10,19.000000,19.100000,17.219999,17.770000,17.770000,105883600
2022-03-11,18.110001,18.129999,16.070000,16.070000,16.070000,93265200
2022-03-14,15.090000,15.740000,13.820000,14.100000,14.100000,115290300
